Case ID,Activity,Complete Timestamp
173721,A_DECLINED,2011-10-10 16:28:25.531000
173724,A_SUBMITTED,2011-01-10 11:52:14.305000
173724,A_PARTLYSUBMITTED,2011-01-10 11:52:14.576000
173724,A_PREACCEPTED,2011-01-10 12:20:54.061000
173724,A_DECLINED,2011-03-10 15:48:17.469000
173727,A_SUBMITTED,2011-01-10 12:08:46.663000
173727,A_PARTLYSUBMITTED,2011-01-10 12:08:46.803000
173727,A_DECLINED,2011-01-10 12:09:30.362000
173730,A_SUBMITTED,2011-01-10 12:36:08.943000
173730,A_PARTLYSUBMITTED,2011-01-10 12:36:09.207000
173730,A_PREACCEPTED,2011-01-10 12:36:59.265000
173730,A_ACCEPTED,2011-01-10 15:36:06.372000
173730,A_FINALIZED,2011-01-10 15:40:08.255000
173730,A_ACTIVATED,2011-21-10 09:08:14.251000
173730,A_REGISTERED,2011-21-10 09:08:14.251000
173730,A_APPROVED,2011-21-10 09:08:14.251000
173733,A_SUBMITTED,2011-01-10 12:39:34.037000
173733,A_PARTLYSUBMITTED,2011-01-10 12:39:34.130000
173733,A_DECLINED,2011-01-10 14:54:53.037000
173736,A_SUBMITTED,2011-01-10 13:01:58.813000
173736,A_PARTLYSUBMITTED,2011-01-10 13:01:59.052000
173736,A_PREACCEPTED,2011-01-10 13:02:44.257000
173736,A_ACCEPTED,2011-01-10 16:00:15.975000
173736,A_FINALIZED,2011-01-10 16:05:26.312000
173736,A_APPROVED,2011-18-10 12:01:28.757000
173736,A_REGISTERED,2011-18-10 12:01:28.758000
173736,A_ACTIVATED,2011-18-10 12:01:28.758000
173739,A_SUBMITTED,2011-01-10 13:12:58.663000
173739,A_PARTLYSUBMITTED,2011-01-10 13:12:58.865000
173739,A_PREACCEPTED,2011-01-10 13:13:42.121000
173739,A_ACCEPTED,2011-01-10 15:54:11.638000
173739,A_FINALIZED,2011-01-10 15:56:39.615000
173739,A_REGISTERED,2011-14-10 16:22:47.530000
173739,A_APPROVED,2011-14-10 16:22:47.530000
173739,A_ACTIVATED,2011-14-10 16:22:47.530000
173742,A_SUBMITTED,2011-01-10 13:44:12.627000
173742,A_PARTLYSUBMITTED,2011-01-10 13:44:12.796000
173742,A_PREACCEPTED,2011-01-10 14:56:21.300000
173742,A_DECLINED,2011-14-10 15:52:04.486000
173745,A_SUBMITTED,2011-01-10 14:08:16.294000
173745,A_PARTLYSUBMITTED,2011-01-10 14:08:16.484000
173745,A_PREACCEPTED,2011-01-10 15:21:26.216000
173745,A_ACCEPTED,2011-01-10 15:55:33.955000
173745,A_FINALIZED,2011-01-10 15:58:41.856000
173745,A_CANCELLED,2011-08-10 12:45:57.789000
173748,A_SUBMITTED,2011-01-10 14:09:16.088000
173748,A_PARTLYSUBMITTED,2011-01-10 14:09:16.307000
173748,A_PREACCEPTED,2011-01-10 15:24:16.783000
173748,A_ACCEPTED,2011-01-10 16:33:21.976000
173748,A_FINALIZED,2011-01-10 16:36:44.831000
173748,A_DECLINED,2011-03-10 16:44:19.335000
173751,A_SUBMITTED,2011-01-10 14:14:39.442000
173751,A_PARTLYSUBMITTED,2011-01-10 14:14:39.698000
173751,A_PREACCEPTED,2011-01-10 14:15:21.127000
173751,A_ACCEPTED,2011-01-10 16:43:08.537000
173751,A_FINALIZED,2011-01-10 16:49:59.191000
173751,A_REGISTERED,2011-11-10 10:39:30.984000
173751,A_ACTIVATED,2011-11-10 10:39:30.984000
173751,A_APPROVED,2011-11-10 10:39:30.984000
173754,A_SUBMITTED,2011-01-10 14:50:09.763000
173754,A_PARTLYSUBMITTED,2011-01-10 14:50:11.084000
173754,A_PREACCEPTED,2011-01-10 14:50:51.260000
173754,A_DECLINED,2011-14-10 14:28:39.170000
173757,A_SUBMITTED,2011-01-10 15:02:58.635000
173757,A_PARTLYSUBMITTED,2011-01-10 15:02:58.837000
173757,A_DECLINED,2011-01-10 15:03:36.223000
173760,A_SUBMITTED,2011-01-10 15:15:17.454000
173760,A_PARTLYSUBMITTED,2011-01-10 15:15:17.785000
173760,A_PREACCEPTED,2011-01-10 15:15:57.085000
173760,A_ACCEPTED,2011-01-10 15:56:34.697000
173760,A_FINALIZED,2011-01-10 16:01:43.413000
173760,A_APPROVED,2011-14-10 15:41:03.384000
173760,A_ACTIVATED,2011-14-10 15:41:03.384000
173760,A_REGISTERED,2011-14-10 15:41:03.384000
173763,A_SUBMITTED,2011-01-10 16:09:22.741000
173763,A_PARTLYSUBMITTED,2011-01-10 16:09:23.366000
173763,A_DECLINED,2011-01-10 16:38:40.609000
173766,A_SUBMITTED,2011-01-10 16:12:02.338000
173766,A_PARTLYSUBMITTED,2011-01-10 16:12:02.437000
173766,A_PREACCEPTED,2011-01-10 16:12:45.054000
173766,A_CANCELLED,2011-06-10 20:52:10.659000
173769,A_SUBMITTED,2011-01-10 16:34:46.838000
173769,A_PARTLYSUBMITTED,2011-01-10 16:34:46.971000
173769,A_DECLINED,2011-01-10 16:35:23.337000
173772,A_SUBMITTED,2011-01-10 16:39:55.798000
173772,A_PARTLYSUBMITTED,2011-01-10 16:39:55.898000
173772,A_DECLINED,2011-01-10 16:40:31.075000
173775,A_SUBMITTED,2011-01-10 16:59:00.006000
173775,A_PARTLYSUBMITTED,2011-01-10 16:59:00.116000
173775,A_PREACCEPTED,2011-01-10 16:59:31.819000
173775,A_DECLINED,2011-03-10 10:38:00.941000
173778,A_SUBMITTED,2011-01-10 17:49:31.297000
173778,A_PARTLYSUBMITTED,2011-01-10 17:49:31.470000
173778,A_DECLINED,2011-03-10 09:04:53.732000
173781,A_SUBMITTED,2011-01-10 18:10:34.289000
173781,A_PARTLYSUBMITTED,2011-01-10 18:10:34.403000
173781,A_PREACCEPTED,2011-01-10 18:11:13.866000
173781,A_DECLINED,2011-03-10 09:24:47.145000
173784,A_SUBMITTED,2011-01-10 19:05:56.898000
173784,A_PARTLYSUBMITTED,2011-01-10 19:05:57.032000
173784,A_PREACCEPTED,2011-01-10 19:06:42.529000
173784,A_ACCEPTED,2011-04-10 17:35:26.509000
173784,A_FINALIZED,2011-04-10 17:37:27.175000
173784,A_APPROVED,2011-15-11 12:50:28.812000
173784,A_ACTIVATED,2011-15-11 12:50:28.812000
173784,A_REGISTERED,2011-15-11 12:50:28.812000
173787,A_SUBMITTED,2011-01-10 19:06:01.646000
173787,A_PARTLYSUBMITTED,2011-01-10 19:06:01.808000
173787,A_PREACCEPTED,2011-01-10 19:06:46.498000
173787,A_ACCEPTED,2011-03-10 09:27:58.776000
173787,A_FINALIZED,2011-03-10 09:31:07.141000
173787,A_CANCELLED,2011-19-10 18:51:53.683000
173790,A_SUBMITTED,2011-01-10 19:14:15.425000
173790,A_PARTLYSUBMITTED,2011-01-10 19:14:15.570000
173790,A_PREACCEPTED,2011-01-10 19:14:57.921000
173790,A_ACCEPTED,2011-03-10 09:25:01.529000
173790,A_FINALIZED,2011-03-10 09:26:10.576000
173790,A_APPROVED,2011-10-10 14:22:35.594000
173790,A_ACTIVATED,2011-10-10 14:22:35.595000
173790,A_REGISTERED,2011-10-10 14:22:35.595000
173793,A_SUBMITTED,2011-01-10 19:32:46.330000
173793,A_PARTLYSUBMITTED,2011-01-10 19:32:46.507000
173793,A_PREACCEPTED,2011-01-10 19:33:28.884000
173793,A_ACCEPTED,2011-03-10 14:50:01.765000
173793,A_FINALIZED,2011-03-10 14:53:19.306000
173793,A_REGISTERED,2011-18-10 11:25:03.798000
173793,A_ACTIVATED,2011-18-10 11:25:03.798000
173793,A_APPROVED,2011-18-10 11:25:03.798000
173796,A_SUBMITTED,2011-01-10 20:19:11.828000
173796,A_PARTLYSUBMITTED,2011-01-10 20:19:12.321000
173796,A_PREACCEPTED,2011-01-10 20:19:54.267000
173796,A_ACCEPTED,2011-03-10 11:07:36.401000
173796,A_FINALIZED,2011-03-10 11:15:53.537000
173796,A_CANCELLED,2011-10-10 17:23:53.999000
173799,A_SUBMITTED,2011-01-10 20:27:34.477000
173799,A_PARTLYSUBMITTED,2011-01-10 20:27:34.604000
173799,A_PREACCEPTED,2011-01-10 20:28:25.400000
173799,A_DECLINED,2011-04-10 18:30:26.808000
173802,A_SUBMITTED,2011-01-10 20:35:21.093000
173802,A_PARTLYSUBMITTED,2011-01-10 20:35:21.250000
173802,A_DECLINED,2011-03-10 09:07:15.922000
173805,A_SUBMITTED,2011-01-10 21:07:54.696000
173805,A_PARTLYSUBMITTED,2011-01-10 21:07:54.901000
173805,A_PREACCEPTED,2011-01-10 21:08:44.661000
173805,A_ACCEPTED,2011-03-10 09:50:56.749000
173805,A_FINALIZED,2011-03-10 09:53:24.491000
173805,A_CANCELLED,2011-03-11 09:15:16.497000
173808,A_SUBMITTED,2011-01-10 21:24:58.958000
173808,A_PARTLYSUBMITTED,2011-01-10 21:24:59.087000
173808,A_DECLINED,2011-01-10 21:25:39.809000
173811,A_SUBMITTED,2011-01-10 22:59:29.233000
173811,A_PARTLYSUBMITTED,2011-01-10 22:59:29.668000
173811,A_PREACCEPTED,2011-03-10 09:09:14.065000
173811,A_ACCEPTED,2011-03-10 11:45:30.552000
173811,A_FINALIZED,2011-03-10 11:47:47.198000
173811,A_CANCELLED,2011-03-11 09:15:25.320000
173814,A_SUBMITTED,2011-01-10 23:01:43.529000
173814,A_PARTLYSUBMITTED,2011-01-10 23:01:43.659000
173814,A_PREACCEPTED,2011-03-10 09:10:50.414000
173814,A_DECLINED,2011-03-10 11:15:44.308000
173817,A_SUBMITTED,2011-02-10 00:57:28.742000
173817,A_PARTLYSUBMITTED,2011-02-10 00:57:29.391000
173817,A_PREACCEPTED,2011-02-10 00:58:15.879000
173817,A_ACCEPTED,2011-03-10 09:44:01.660000
173817,A_FINALIZED,2011-03-10 09:52:38.283000
173817,A_DECLINED,2011-11-10 09:15:45.243000
173820,A_SUBMITTED,2011-02-10 01:39:06.969000
173820,A_PARTLYSUBMITTED,2011-02-10 01:39:07.143000
173820,A_DECLINED,2011-02-10 01:39:50.227000
173823,A_SUBMITTED,2011-02-10 09:23:29.387000
173823,A_PARTLYSUBMITTED,2011-02-10 09:23:30.428000
173823,A_PREACCEPTED,2011-02-10 09:24:07.672000
173823,A_ACCEPTED,2011-03-10 09:52:09.477000
173823,A_FINALIZED,2011-03-10 09:57:31.959000
173823,A_DECLINED,2011-13-10 09:36:21.589000
173826,A_SUBMITTED,2011-02-10 09:39:10.811000
173826,A_PARTLYSUBMITTED,2011-02-10 09:39:11.156000
173826,A_PREACCEPTED,2011-03-10 09:44:48.146000
173826,A_DECLINED,2011-03-10 14:39:21.720000
173829,A_SUBMITTED,2011-02-10 09:54:34.096000
173829,A_PARTLYSUBMITTED,2011-02-10 09:54:34.241000
173829,A_PREACCEPTED,2011-03-10 09:37:43.539000
173829,A_DECLINED,2011-03-10 09:38:47.442000
173832,A_SUBMITTED,2011-02-10 09:54:39.910000
173832,A_PARTLYSUBMITTED,2011-02-10 09:54:40.096000
173832,A_DECLINED,2011-02-10 09:55:24.609000
173835,A_SUBMITTED,2011-02-10 10:20:29.934000
173835,A_PARTLYSUBMITTED,2011-02-10 10:20:30.257000
173835,A_PREACCEPTED,2011-02-10 10:21:19.745000
173835,A_ACCEPTED,2011-03-10 10:29:10.054000
173835,A_FINALIZED,2011-03-10 10:35:59.279000
173835,A_CANCELLED,2011-18-10 14:12:43.701000
173838,A_SUBMITTED,2011-02-10 10:52:41.359000
173838,A_PARTLYSUBMITTED,2011-02-10 10:52:41.449000
173838,A_DECLINED,2011-02-10 10:53:22.928000
173841,A_SUBMITTED,2011-02-10 10:57:22.698000
173841,A_PARTLYSUBMITTED,2011-02-10 10:57:22.834000
173841,A_PREACCEPTED,2011-02-10 10:57:55.586000
173841,A_CANCELLED,2011-04-10 13:59:20.474000
173844,A_SUBMITTED,2011-02-10 11:03:26.715000
173844,A_PARTLYSUBMITTED,2011-02-10 11:03:26.880000
173844,A_PREACCEPTED,2011-02-10 11:04:15.143000
173844,A_ACCEPTED,2011-03-10 13:15:57.387000
173844,A_FINALIZED,2011-03-10 13:19:45.999000
173844,A_APPROVED,2011-11-10 14:57:01.617000
173844,A_REGISTERED,2011-11-10 14:57:01.618000
173844,A_ACTIVATED,2011-11-10 14:57:01.618000
173847,A_SUBMITTED,2011-02-10 11:26:19.626000
173847,A_PARTLYSUBMITTED,2011-02-10 11:26:19.830000
173847,A_PREACCEPTED,2011-02-10 11:27:03.893000
173847,A_ACCEPTED,2011-03-10 10:19:34.187000
173847,A_FINALIZED,2011-03-10 10:22:05.122000
173847,A_DECLINED,2011-12-10 10:52:11.073000
173850,A_SUBMITTED,2011-02-10 11:30:23.255000
173850,A_PARTLYSUBMITTED,2011-02-10 11:30:23.480000
173850,A_DECLINED,2011-02-10 11:31:03.048000
173853,A_SUBMITTED,2011-02-10 11:33:24.421000
173853,A_PARTLYSUBMITTED,2011-02-10 11:33:24.513000
173853,A_DECLINED,2011-02-10 11:33:58.511000
173856,A_SUBMITTED,2011-02-10 11:45:33.566000
173856,A_PARTLYSUBMITTED,2011-02-10 11:45:33.735000
173856,A_DECLINED,2011-03-10 09:26:32.970000
173859,A_SUBMITTED,2011-02-10 11:47:41.502000
173859,A_PARTLYSUBMITTED,2011-02-10 11:47:41.673000
173859,A_PREACCEPTED,2011-03-10 09:28:42.373000
173859,A_ACCEPTED,2011-03-10 12:32:19.576000
173859,A_FINALIZED,2011-03-10 12:37:05.899000
173859,A_CANCELLED,2011-10-10 16:43:52.976000
173862,A_SUBMITTED,2011-02-10 12:04:39.114000
173862,A_PARTLYSUBMITTED,2011-02-10 12:04:39.282000
173862,A_DECLINED,2011-03-10 09:30:06.421000
173865,A_SUBMITTED,2011-02-10 12:17:02.798000
173865,A_PARTLYSUBMITTED,2011-02-10 12:17:02.889000
173865,A_DECLINED,2011-02-10 12:17:48.233000
173868,A_SUBMITTED,2011-02-10 12:24:18.960000
173868,A_PARTLYSUBMITTED,2011-02-10 12:24:19.105000
173868,A_PREACCEPTED,2011-02-10 12:25:03.587000
173868,A_ACCEPTED,2011-03-10 10:18:03.812000
173868,A_FINALIZED,2011-03-10 10:21:41.574000
173868,A_DECLINED,2011-26-10 08:07:33.910000
173871,A_SUBMITTED,2011-02-10 13:05:34.993000
173871,A_PARTLYSUBMITTED,2011-02-10 13:05:36.034000
173871,A_PREACCEPTED,2011-02-10 13:06:18.014000
173871,A_ACCEPTED,2011-04-10 19:39:04.166000
173871,A_FINALIZED,2011-04-10 19:40:46.526000
173871,A_DECLINED,2011-14-10 10:05:53.510000
173874,A_SUBMITTED,2011-02-10 13:10:37.309000
173874,A_PARTLYSUBMITTED,2011-02-10 13:10:37.753000
173874,A_DECLINED,2011-02-10 13:10:40.672000
173877,A_SUBMITTED,2011-02-10 13:21:47.147000
173877,A_PARTLYSUBMITTED,2011-02-10 13:21:47.225000
173877,A_DECLINED,2011-02-10 13:22:28.724000
173880,A_SUBMITTED,2011-02-10 13:24:15.505000
173880,A_PARTLYSUBMITTED,2011-02-10 13:24:15.703000
173880,A_PREACCEPTED,2011-03-10 09:31:45.662000
173880,A_ACCEPTED,2011-03-10 13:58:18.374000
173880,A_FINALIZED,2011-03-10 14:00:45.550000
173880,A_APPROVED,2011-04-11 13:09:38.785000
173880,A_REGISTERED,2011-04-11 13:09:38.785000
173880,A_ACTIVATED,2011-04-11 13:09:38.786000
173883,A_SUBMITTED,2011-02-10 13:46:35.860000
173883,A_PARTLYSUBMITTED,2011-02-10 13:46:36.033000
173883,A_DECLINED,2011-02-10 13:46:38.055000
173886,A_SUBMITTED,2011-02-10 13:52:34.123000
173886,A_PARTLYSUBMITTED,2011-02-10 13:52:34.218000
173886,A_DECLINED,2011-02-10 13:53:12.968000
173889,A_SUBMITTED,2011-02-10 14:42:12.094000
173889,A_PARTLYSUBMITTED,2011-02-10 14:42:14.078000
173889,A_DECLINED,2011-03-10 09:36:30.650000
173892,A_SUBMITTED,2011-02-10 14:53:44.931000
173892,A_PARTLYSUBMITTED,2011-02-10 14:53:45.320000
173892,A_DECLINED,2011-02-10 14:54:21.542000
173895,A_SUBMITTED,2011-02-10 16:03:10.035000
173895,A_PARTLYSUBMITTED,2011-02-10 16:03:10.190000
173895,A_DECLINED,2011-02-10 16:03:50.333000
173898,A_SUBMITTED,2011-02-10 16:05:39.817000
173898,A_PARTLYSUBMITTED,2011-02-10 16:05:40.009000
173898,A_PREACCEPTED,2011-03-10 09:37:05.968000
173898,A_ACCEPTED,2011-03-10 16:50:37.386000
173898,A_FINALIZED,2011-03-10 16:51:47.497000
173898,A_CANCELLED,2011-13-10 20:00:46.495000
173901,A_SUBMITTED,2011-02-10 16:12:08.647000
173901,A_PARTLYSUBMITTED,2011-02-10 16:12:08.808000
173901,A_DECLINED,2011-03-10 09:33:41.954000
173904,A_SUBMITTED,2011-02-10 16:52:36.497000
173904,A_PARTLYSUBMITTED,2011-02-10 16:52:36.702000
173904,A_DECLINED,2011-03-10 09:35:18.794000
173907,A_PARTLYSUBMITTED,2011-02-10 16:53:33.152000
173907,A_DECLINED,2011-02-10 16:54:13.473000
173910,A_SUBMITTED,2011-02-10 17:17:43.476000
173910,A_PARTLYSUBMITTED,2011-02-10 17:17:43.673000
173910,A_DECLINED,2011-02-10 17:18:26.119000
173913,A_SUBMITTED,2011-02-10 17:18:05.023000
173913,A_PARTLYSUBMITTED,2011-02-10 17:18:05.154000
173913,A_PREACCEPTED,2011-02-10 17:18:41.088000
173913,A_ACCEPTED,2011-03-10 10:33:01.862000
173913,A_FINALIZED,2011-03-10 10:43:47.996000
173913,A_ACTIVATED,2011-12-10 16:00:58.540000
173913,A_APPROVED,2011-12-10 16:00:58.540000
173913,A_REGISTERED,2011-12-10 16:00:58.540000
173916,A_SUBMITTED,2011-02-10 17:45:59.197000
173916,A_PARTLYSUBMITTED,2011-02-10 17:45:59.609000
173916,A_DECLINED,2011-03-10 11:19:27.123000
173919,A_SUBMITTED,2011-02-10 17:55:10.791000
173919,A_PARTLYSUBMITTED,2011-02-10 17:55:11.029000
173919,A_PREACCEPTED,2011-03-10 09:30:24.864000
173919,A_CANCELLED,2011-04-10 12:04:00.531000
173922,A_SUBMITTED,2011-02-10 17:56:36.477000
173922,A_PARTLYSUBMITTED,2011-02-10 17:56:36.709000
173922,A_DECLINED,2011-02-10 17:57:17.598000
173925,A_SUBMITTED,2011-02-10 18:00:06.036000
173925,A_PARTLYSUBMITTED,2011-02-10 18:00:06.117000
173925,A_PREACCEPTED,2011-03-10 09:28:16.702000
173925,A_DECLINED,2011-03-10 12:23:39.771000
173928,A_SUBMITTED,2011-02-10 18:30:01.576000
173928,A_PARTLYSUBMITTED,2011-02-10 18:30:01.801000
173928,A_PREACCEPTED,2011-02-10 18:30:55.846000
173928,A_ACCEPTED,2011-03-10 15:23:23.782000
173928,A_FINALIZED,2011-03-10 15:29:05.426000
173928,A_REGISTERED,2011-29-11 09:27:25.615000
173928,A_APPROVED,2011-29-11 09:27:25.615000
173928,A_ACTIVATED,2011-29-11 09:27:25.615000
173931,A_SUBMITTED,2011-02-10 19:27:33.681000
173931,A_PARTLYSUBMITTED,2011-02-10 19:27:33.833000
173931,A_DECLINED,2011-02-10 19:28:11.792000
173934,A_SUBMITTED,2011-02-10 20:05:03.216000
173934,A_PARTLYSUBMITTED,2011-02-10 20:05:03.493000
173934,A_DECLINED,2011-03-10 09:29:04.948000
173937,A_SUBMITTED,2011-02-10 21:07:34.738000
173937,A_PARTLYSUBMITTED,2011-02-10 21:07:34.883000
173937,A_PREACCEPTED,2011-02-10 21:08:17.740000
173937,A_CANCELLED,2011-02-11 09:15:09.173000
173940,A_SUBMITTED,2011-02-10 21:08:02.233000
173940,A_PARTLYSUBMITTED,2011-02-10 21:08:02.321000
173940,A_PREACCEPTED,2011-02-10 21:08:42.664000
173940,A_ACCEPTED,2011-03-10 18:48:40.164000
173940,A_FINALIZED,2011-03-10 18:51:13.204000
173940,A_APPROVED,2011-14-10 08:30:21.631000
173940,A_REGISTERED,2011-14-10 08:30:21.632000
173940,A_ACTIVATED,2011-14-10 08:30:21.632000
173943,A_SUBMITTED,2011-02-10 22:11:52.060000
173943,A_PARTLYSUBMITTED,2011-02-10 22:11:52.235000
173943,A_PREACCEPTED,2011-03-10 09:23:42.150000
173943,A_ACCEPTED,2011-03-10 20:03:20.331000
173943,A_FINALIZED,2011-03-10 20:05:38.014000
173943,A_CANCELLED,2011-03-11 09:15:32.067000
173946,A_SUBMITTED,2011-02-10 22:51:17.311000
173946,A_PARTLYSUBMITTED,2011-02-10 22:51:17.504000
173946,A_PREACCEPTED,2011-02-10 22:51:56.959000
173946,A_ACCEPTED,2011-03-10 10:47:41.700000
173946,A_FINALIZED,2011-03-10 10:53:05.133000
173946,A_CANCELLED,2011-03-11 09:15:22.602000
173949,A_SUBMITTED,2011-02-10 23:12:15.825000
173949,A_PARTLYSUBMITTED,2011-02-10 23:12:16.091000
173949,A_PREACCEPTED,2011-03-10 09:21:49.886000
173949,A_ACCEPTED,2011-04-10 12:21:08.833000
173949,A_FINALIZED,2011-04-10 12:24:38.968000
173949,A_DECLINED,2011-31-10 14:33:55.453000
173952,A_SUBMITTED,2011-02-10 23:13:39.885000
173952,A_PARTLYSUBMITTED,2011-02-10 23:13:40.039000
173952,A_DECLINED,2011-02-10 23:14:30.672000
173955,A_SUBMITTED,2011-02-10 23:15:19.164000
173955,A_PARTLYSUBMITTED,2011-02-10 23:15:19.392000
173955,A_PREACCEPTED,2011-02-10 23:16:01.512000
173955,A_ACCEPTED,2011-04-10 09:19:20.744000
173955,A_FINALIZED,2011-04-10 09:20:00.182000
173955,A_APPROVED,2011-29-11 15:05:21.679000
173955,A_REGISTERED,2011-29-11 15:05:21.679000
173955,A_ACTIVATED,2011-29-11 15:05:21.680000
173958,A_SUBMITTED,2011-02-10 23:18:42.230000
173958,A_PARTLYSUBMITTED,2011-02-10 23:18:42.415000
173958,A_PREACCEPTED,2011-02-10 23:19:15.987000
173958,A_CANCELLED,2011-02-11 09:15:12.217000
173961,A_SUBMITTED,2011-02-10 23:19:50.916000
173961,A_PARTLYSUBMITTED,2011-02-10 23:19:51.019000
173961,A_DECLINED,2011-03-10 09:22:20.089000
173964,A_SUBMITTED,2011-02-10 23:43:30.528000
173964,A_PARTLYSUBMITTED,2011-02-10 23:43:30.739000
173964,A_PREACCEPTED,2011-03-10 09:19:23.171000
173964,A_CANCELLED,2011-03-10 11:33:33.159000
173979,A_SUBMITTED,2011-03-10 08:09:57.959000
173979,A_PARTLYSUBMITTED,2011-03-10 08:10:00.889000
173979,A_PREACCEPTED,2011-03-10 08:10:43.773000
173979,A_ACCEPTED,2011-03-10 11:31:50.715000
173979,A_FINALIZED,2011-03-10 11:35:26.248000
173979,A_APPROVED,2011-11-10 14:01:47.102000
173979,A_ACTIVATED,2011-11-10 14:01:47.103000
173979,A_REGISTERED,2011-11-10 14:01:47.103000
173982,A_SUBMITTED,2011-03-10 09:30:51.798000
173982,A_PARTLYSUBMITTED,2011-03-10 09:30:53.468000
173982,A_PREACCEPTED,2011-03-10 09:31:43.960000
173982,A_ACCEPTED,2011-03-10 12:33:59.665000
173982,A_FINALIZED,2011-03-10 12:36:32.208000
173982,A_CANCELLED,2011-10-10 17:27:02.781000
173985,A_SUBMITTED,2011-03-10 09:34:18.391000
173985,A_PARTLYSUBMITTED,2011-03-10 09:34:18.778000
173985,A_PREACCEPTED,2011-03-10 09:46:38.783000
173985,A_ACCEPTED,2011-03-10 09:53:47.344000
173985,A_FINALIZED,2011-03-10 09:54:36.342000
173985,A_DECLINED,2011-13-10 10:26:07.105000
173988,A_SUBMITTED,2011-03-10 09:52:42.796000
173988,A_PARTLYSUBMITTED,2011-03-10 09:52:43.202000
173988,A_PREACCEPTED,2011-03-10 09:55:14.598000
173988,A_ACCEPTED,2011-03-10 10:33:40.456000
173988,A_FINALIZED,2011-03-10 10:33:55.554000
