Case ID,Activity,Complete Timestamp
174060,O_SELECTED,2011-03-10 14:28:02.885000
174060,O_CREATED,2011-03-10 14:28:04.840000
174060,O_SENT,2011-03-10 14:28:04.892000
174060,O_CANCELLED,2011-03-10 14:48:36.823000
174060,O_SELECTED,2011-03-10 14:48:36.823000
174060,O_CREATED,2011-03-10 14:48:37.827000
174060,O_SENT,2011-03-10 14:48:37.876000
174060,O_CANCELLED,2011-03-10 14:52:32.242000
174060,O_SELECTED,2011-03-10 14:52:32.243000
174060,O_CREATED,2011-03-10 14:52:33.137000
174060,O_SENT,2011-03-10 14:52:33.166000
174060,O_SELECTED,2011-27-10 20:09:04.635000
174060,O_CANCELLED,2011-27-10 20:09:04.635000
174060,O_CREATED,2011-27-10 20:09:06.228000
174060,O_SENT,2011-27-10 20:09:06.276000
174060,O_CANCELLED,2011-27-10 20:13:10.499000
174060,O_SELECTED,2011-27-10 20:13:10.499000
174060,O_CREATED,2011-27-10 20:13:11.983000
174060,O_SENT,2011-27-10 20:13:12.023000
174060,O_SELECTED,2011-19-11 12:29:09.593000
174060,O_CANCELLED,2011-19-11 12:29:09.593000
174060,O_CREATED,2011-19-11 12:29:11.492000
174060,O_SENT,2011-19-11 12:29:11.535000
174060,O_SENT_BACK,2011-30-11 14:12:04.159000
174060,O_ACCEPTED,2011-13-12 09:44:17.641000
174069,O_SELECTED,2011-03-10 17:22:31.395000
174069,O_CREATED,2011-03-10 17:22:33.139000
174069,O_SENT,2011-03-10 17:22:33.182000
174069,O_SELECTED,2011-03-10 17:26:15.443000
174069,O_CANCELLED,2011-03-10 17:26:15.443000
174069,O_CREATED,2011-03-10 17:26:16.811000
174069,O_SENT,2011-03-10 17:26:16.842000
174069,O_SENT_BACK,2011-10-10 13:06:19.151000
174069,O_DECLINED,2011-13-10 16:28:38.756000
174078,O_SELECTED,2011-03-10 16:10:35.932000
174078,O_CREATED,2011-03-10 16:10:36.593000
174078,O_SENT,2011-03-10 16:10:36.634000
174078,O_SENT_BACK,2011-13-10 09:16:41.318000
174078,O_ACCEPTED,2011-17-10 20:11:18.063000
174084,O_SELECTED,2011-03-10 14:31:15.008000
174084,O_CREATED,2011-03-10 14:31:17.345000
174084,O_SENT,2011-03-10 14:31:17.493000
174084,O_SENT_BACK,2011-03-10 14:34:06.868000
174084,O_ACCEPTED,2011-04-10 10:17:26.248000
174087,O_SELECTED,2011-03-10 13:53:29.422000
174087,O_CREATED,2011-03-10 13:53:31.266000
174087,O_SENT,2011-03-10 13:53:31.305000
174087,O_SENT_BACK,2011-11-10 09:58:53.764000
174087,O_ACCEPTED,2011-11-10 11:49:13.306000
174093,O_SELECTED,2011-03-10 15:57:34.171000
174093,O_CREATED,2011-03-10 15:57:34.989000
174093,O_SENT,2011-03-10 15:57:35.038000
174093,O_CANCELLED,2011-03-11 09:15:29.299000
174096,O_SELECTED,2011-03-10 16:23:12.513000
174096,O_CREATED,2011-03-10 16:23:14.022000
174096,O_SENT,2011-03-10 16:23:14.062000
174096,O_CANCELLED,2011-04-10 12:28:48.414000
174096,O_SELECTED,2011-04-10 12:28:48.414000
174096,O_CREATED,2011-04-10 12:28:49.386000
174096,O_SENT,2011-04-10 12:28:49.415000
174096,O_SENT_BACK,2011-11-10 11:03:12.962000
174096,O_SELECTED,2011-17-10 17:02:07.138000
174096,O_CANCELLED,2011-17-10 17:02:07.138000
174096,O_CREATED,2011-17-10 17:02:08.606000
174096,O_SENT,2011-17-10 17:02:08.643000
174096,O_SENT_BACK,2011-21-10 09:53:53.753000
174096,O_ACCEPTED,2011-21-10 10:36:28.396000
174099,O_SELECTED,2011-04-10 14:05:09.813000
174099,O_CREATED,2011-04-10 14:05:57.249000
174099,O_SENT,2011-04-10 14:05:57.338000
174099,O_CANCELLED,2011-06-10 19:56:11.612000
174099,O_SELECTED,2011-06-10 19:56:11.612000
174099,O_CREATED,2011-06-10 19:56:15.205000
174099,O_SENT,2011-06-10 19:56:15.228000
174099,O_SENT_BACK,2011-20-10 09:24:54.555000
174099,O_ACCEPTED,2011-26-10 12:55:15.508000
174105,O_SELECTED,2011-03-10 14:38:13.754000
174105,O_CREATED,2011-03-10 14:38:14.802000
174105,O_SENT,2011-03-10 14:38:14.839000
174105,O_SENT_BACK,2011-03-10 14:39:18.623000
174105,O_ACCEPTED,2011-03-10 14:46:47.624000
174132,O_SELECTED,2011-03-10 18:28:13.862000
174132,O_CREATED,2011-03-10 18:29:02.549000
174132,O_SENT,2011-03-10 18:29:02.576000
174132,O_SENT_BACK,2011-11-10 11:12:13.063000
174132,O_CANCELLED,2011-13-10 15:53:32.299000
174132,O_SELECTED,2011-13-10 15:53:32.299000
174132,O_CREATED,2011-13-10 15:53:33.947000
174132,O_SENT,2011-13-10 15:53:33.999000
174132,O_CANCELLED,2011-13-10 20:50:00.100000
174132,O_SELECTED,2011-13-10 20:50:00.100000
174132,O_CREATED,2011-13-10 20:50:01.297000
174132,O_SENT,2011-13-10 20:50:01.333000
174132,O_SENT_BACK,2011-26-10 10:07:51.568000
174132,O_CANCELLED,2011-31-10 19:20:37.616000
174132,O_SELECTED,2011-31-10 19:20:37.616000
174132,O_CREATED,2011-31-10 19:20:38.871000
174132,O_SENT,2011-31-10 19:20:38.895000
174132,O_SENT_BACK,2011-07-11 12:05:03.940000
174132,O_ACCEPTED,2011-07-11 14:21:46.610000
174141,O_SELECTED,2011-03-10 17:06:35.498000
174141,O_CREATED,2011-03-10 17:06:36.861000
174141,O_SENT,2011-03-10 17:06:36.927000
174141,O_CANCELLED,2011-06-10 10:30:24.207000
174141,O_SELECTED,2011-06-10 10:30:24.207000
174141,O_CREATED,2011-06-10 10:30:26.081000
174141,O_SENT,2011-06-10 10:30:26.118000
174141,O_SENT_BACK,2011-11-10 10:22:58.556000
174141,O_ACCEPTED,2011-14-10 17:08:25.250000
174144,O_SELECTED,2011-04-10 14:05:27.652000
174144,O_CREATED,2011-04-10 14:05:57.255000
174144,O_SENT,2011-04-10 14:05:57.318000
174144,O_SENT_BACK,2011-11-10 10:09:36.373000
174144,O_ACCEPTED,2011-14-10 18:40:13.908000
174153,O_SELECTED,2011-04-10 17:50:51.754000
174153,O_CREATED,2011-04-10 17:50:52.892000
174153,O_SENT,2011-04-10 17:50:52.937000
174153,O_SENT_BACK,2011-12-10 09:22:28.494000
174153,O_DECLINED,2011-17-10 14:22:58.564000
174159,O_SELECTED,2011-05-10 10:44:32.407000
174159,O_CREATED,2011-05-10 10:44:33.488000
174159,O_SENT,2011-05-10 10:44:33.517000
174159,O_SELECTED,2011-05-10 10:45:32.437000
174159,O_CANCELLED,2011-05-10 10:45:32.437000
174159,O_CREATED,2011-05-10 10:45:33.741000
174159,O_SENT,2011-05-10 10:45:33.769000
174159,O_CANCELLED,2011-04-11 09:06:42.711000
174168,O_SELECTED,2011-03-10 19:29:19.550000
174168,O_CREATED,2011-03-10 19:29:21.151000
174168,O_SENT,2011-03-10 19:29:21.186000
174168,O_SENT_BACK,2011-10-10 13:18:06.336000
174168,O_CANCELLED,2011-13-10 18:21:09.135000
174180,O_SELECTED,2011-03-10 20:27:25.639000
174180,O_CREATED,2011-03-10 20:27:26.435000
174180,O_SENT,2011-03-10 20:27:26.460000
174180,O_CANCELLED,2011-03-10 20:31:54.744000
174180,O_SELECTED,2011-03-10 20:31:54.744000
174180,O_CREATED,2011-03-10 20:31:55.983000
174180,O_SENT,2011-03-10 20:31:56.014000
174180,O_CANCELLED,2011-14-10 10:03:43.703000
174216,O_SELECTED,2011-03-10 20:21:04.118000
174216,O_CREATED,2011-03-10 20:21:05.771000
174216,O_SENT,2011-03-10 20:21:05.805000
174216,O_SELECTED,2011-10-10 12:33:40.213000
174216,O_CANCELLED,2011-10-10 12:33:40.213000
174216,O_CREATED,2011-10-10 12:33:41.374000
174216,O_SENT,2011-10-10 12:33:41.427000
174216,O_SENT_BACK,2011-19-10 09:53:07.263000
174216,O_ACCEPTED,2011-26-10 09:46:23.147000
174231,O_SELECTED,2011-04-10 16:51:33.506000
174231,O_CREATED,2011-04-10 16:51:35.333000
174231,O_SENT,2011-04-10 16:51:35.366000
174231,O_CANCELLED,2011-11-10 20:43:59.970000
174237,O_SELECTED,2011-04-10 09:44:06.238000
174237,O_CREATED,2011-04-10 09:44:07.067000
174237,O_SENT,2011-04-10 09:44:07.103000
174237,O_SENT_BACK,2011-31-10 12:48:09.249000
174237,O_DECLINED,2011-03-11 15:01:19.979000
174252,O_SELECTED,2011-04-10 10:24:14.562000
174252,O_CREATED,2011-04-10 10:24:15.455000
174252,O_SENT,2011-04-10 10:24:15.480000
174252,O_SENT_BACK,2011-12-10 09:46:45.286000
174252,O_ACCEPTED,2011-18-10 16:05:47.077000
174255,O_SELECTED,2011-04-10 14:07:20.944000
174255,O_CREATED,2011-04-10 14:07:21.931000
174255,O_SENT,2011-04-10 14:07:21.985000
174255,O_SENT_BACK,2011-10-10 12:00:52.443000
174255,O_ACCEPTED,2011-13-10 14:02:18.224000
174261,O_SELECTED,2011-04-10 16:07:39.161000
174261,O_CREATED,2011-04-10 16:07:40.549000
174261,O_SENT,2011-04-10 16:07:40.582000
174261,O_SENT_BACK,2011-12-10 09:08:05.964000
174261,O_DECLINED,2011-18-10 09:44:40.989000
174264,O_SELECTED,2011-04-10 13:41:05.078000
174264,O_CREATED,2011-04-10 13:41:06.415000
174264,O_SENT,2011-04-10 13:41:06.443000
174264,O_SELECTED,2011-20-10 17:29:18.232000
174264,O_CANCELLED,2011-20-10 17:29:18.232000
174264,O_CREATED,2011-20-10 17:30:06.080000
174264,O_SENT,2011-20-10 17:30:06.143000
174264,O_SENT_BACK,2011-04-11 11:41:34.488000
174264,O_ACCEPTED,2011-10-11 11:04:18.804000
174270,O_SELECTED,2011-07-10 17:43:17.081000
174270,O_CREATED,2011-07-10 17:43:18.479000
174270,O_SENT,2011-07-10 17:43:18.508000
174270,O_CANCELLED,2011-25-10 15:00:48.688000
174279,O_SELECTED,2011-04-10 10:52:14.870000
174279,O_CREATED,2011-04-10 10:52:15.750000
174279,O_SENT,2011-04-10 10:52:15.775000
174279,O_CANCELLED,2011-11-10 18:10:45.226000
174285,O_SELECTED,2011-04-10 10:44:40.745000
174285,O_CREATED,2011-04-10 10:44:41.981000
174285,O_SENT,2011-04-10 10:44:42.010000
174285,O_SENT_BACK,2011-10-10 13:45:08.666000
174285,O_ACCEPTED,2011-13-10 12:51:10.712000
174291,O_SELECTED,2011-04-10 19:30:06.139000
174291,O_CREATED,2011-04-10 19:30:07.153000
174291,O_SENT,2011-04-10 19:30:07.184000
174291,O_CANCELLED,2011-19-10 19:32:42.921000
174294,O_SELECTED,2011-04-10 10:57:22.883000
174294,O_CREATED,2011-04-10 10:57:23.989000
174294,O_SENT,2011-04-10 10:57:24.015000
174294,O_SELECTED,2011-04-10 11:51:22.763000
174294,O_CANCELLED,2011-04-10 11:51:22.763000
174294,O_CREATED,2011-04-10 11:51:24.022000
174294,O_SENT,2011-04-10 11:51:24.051000
174294,O_CANCELLED,2011-04-11 09:15:11.497000
174319,O_SELECTED,2011-05-10 18:27:27.551000
174319,O_CREATED,2011-05-10 18:27:28.778000
174319,O_SENT,2011-05-10 18:27:28.810000
174319,O_SENT_BACK,2011-11-10 09:54:32.955000
174319,O_ACCEPTED,2011-14-10 09:42:29.383000
174322,O_SELECTED,2011-04-10 12:55:31.935000
174322,O_CREATED,2011-04-10 12:55:33.246000
174322,O_SENT,2011-04-10 12:55:33.304000
174322,O_CANCELLED,2011-04-11 09:15:15.229000
174325,O_SELECTED,2011-04-10 17:52:10.163000
174325,O_CREATED,2011-04-10 17:52:11.644000
174325,O_SENT,2011-04-10 17:52:11.670000
174325,O_SENT_BACK,2011-10-10 14:37:42.203000
174325,O_ACCEPTED,2011-11-10 10:13:32.915000
174334,O_SELECTED,2011-04-10 09:40:04.413000
174334,O_CREATED,2011-04-10 09:40:05.942000
174334,O_SENT,2011-04-10 09:40:05.994000
174334,O_SENT_BACK,2011-10-10 14:25:34.601000
